national_industry_code,national_industry_desc,naics_level,sector_code,sector_desc,subsector_code,subsector_desc,industry_group_code,industry_group_desc,naics_industry_code,naics_industry_desc
515111,Radio networks,national industry,51,Information,515,Broadcasting (except internet),5151,Radio and television broadcasting,51511,Radio broadcasting
515112,Radio stations,national industry,51,Information,515,Broadcasting (except internet),5151,Radio and television broadcasting,51511,Radio broadcasting
515120,Television broadcasting,national industry,51,Information,515,Broadcasting (except internet),5151,Radio and television broadcasting,51512,Television broadcasting
515210,Cable and other subscription programming,national industry,51,Information,515,Broadcasting (except internet),5152,Cable and other subscription programming,51521,Cable and other subscription programming
517311,Wired telecommunications carriers,national industry,51,Information,517,Telecommunications,5173,Wired and wireless telecommunications carriers,51731,Wired and wireless telecommunications carriers
517312,Wireless telecommunications carriers (except satellite),national industry,51,Information,517,Telecommunications,5173,Wired and wireless telecommunications carriers,51731,Wired and wireless telecommunications carriers
517410,Satellite telecommunications,national industry,51,Information,517,Telecommunications,5174,Satellite telecommunications,51741,Satellite telecommunications
517911,Telecommunications resellers,national industry,51,Information,517,Telecommunications,5179,Other telecommunications,51791,Other telecommunications
517919,All other telecommunications,national industry,51,Information,517,Telecommunications,5179,Other telecommunications,51791,Other telecommunications
518210,"Data processing, hosting, and related services",national industry,51,Information,518,"Data processing, hosting, and related services",5182,"Data processing, hosting, and related services",51821,"Data processing, hosting, and related services"
519110,News syndicates,national industry,51,Information,519,Other information services,5191,Other information services,51911,News syndicates
519120,Libraries and archives,national industry,51,Information,519,Other information services,5191,Other information services,51912,Libraries and archives
519130,Internet publishing and broadcasting and web search portals,national industry,51,Information,519,Other information services,5191,Other information services,51913,Internet publishing and broadcasting and web search portals
519190,All other information services,national industry,51,Information,519,Other information services,5191,Other information services,51919,All other information services
521110,Monetary authorities-central bank,national industry,52,Finance and insurance,521,Monetary authorities-central bank,5211,Monetary authorities-central bank,52111,Monetary authorities-central bank
522110,Commercial banking,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5221,Depository credit intermediation,52211,Commercial banking
522120,Savings institutions,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5221,Depository credit intermediation,52212,Savings institutions
522130,Credit unions,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5221,Depository credit intermediation,52213,Credit unions
522190,Other depository credit intermediation,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5221,Depository credit intermediation,52219,Other depository credit intermediation
522210,Credit card issuing,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5222,Nondepository credit intermediation,52221,Credit card issuing
522220,Sales financing,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5222,Nondepository credit intermediation,52222,Sales financing
522291,Consumer lending,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5222,Nondepository credit intermediation,52229,Other nondepository credit intermediation
522292,Real estate credit,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5222,Nondepository credit intermediation,52229,Other nondepository credit intermediation
522293,International trade financing,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5222,Nondepository credit intermediation,52229,Other nondepository credit intermediation
522294,Secondary market financing,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5222,Nondepository credit intermediation,52229,Other nondepository credit intermediation
522298,All other nondepository credit intermediation,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5222,Nondepository credit intermediation,52229,Other nondepository credit intermediation
522310,Mortgage and nonmortgage loan brokers,national industry,52,Finance and insurance,522,Credit intermediation and related activities,5223,Activities related to credit intermediation,52231,Mortgage and nonmortgage loan brokers
522320,"Financial transactions processing, reserve, and clearinghouse activities",national industry,52,Finance and insurance,522,Credit intermediation and related activities,5223,Activities related to credit intermediation,52232,"Financial transactions processing, reserve, and clearinghouse activities"
