"yr","r","g","m","Val"
"2013","me","ott","trd",0.899999891544572
"2013","me","fbt","trd",0.224494621197509
"2013","me","gmt","trd",0.218584188544207
"2013","mi","wht","trd",27.3837661305047
"2013","mi","trk","trn",4.46870137421316
"2013","mi","otr","trn",0.0417029392041882
"2013","mi","air","trn",0.0587510949060996
"2013","mi","pip","trn",0.478876735173129
"2013","mi","trn","trn",0.710333728623753
"2013","mi","wtt","trn",0.171619105691842
"2013","mi","mvt","trd",2.45881395152122
"2013","mi","ott","trd",13.1588950260405
"2013","mi","fbt","trd",3.28233501137312
"2013","mi","gmt","trd",3.19591859780021
"2013","mn","wht","trd",12.8364934561182
"2013","mn","trk","trn",2.41339237301894
"2013","mn","otr","trn",0.0225223274011193
"2013","mn","air","trn",0.031729451686142
"2013","mn","pip","trn",0.376674693915635
"2013","mn","trn","trn",0.647604930867244
"2013","mn","wtt","trn",0.154108995900051
"2013","mn","mvt","trd",1.15260074337819
"2013","mn","ott","trd",6.16840171240545
"2013","mn","fbt","trd",1.53863685854894
"2013","mn","gmt","trd",1.49812805044551
"2013","mo","wht","trd",8.83767318930574
"2013","mo","trk","trn",1.57077506370939
"2013","mo","otr","trn",0.0146588307205606
"2013","mo","air","trn",0.0206513586646577
"2013","mo","pip","trn",0.205814203751738
"2013","mo","trn","trn",0.421498670466513
"2013","mo","wtt","trn",0.100303030107899
"2013","mo","mvt","trd",0.793542934645618
"2013","mo","ott","trd",4.24682321702198
"2013","mo","fbt","trd",1.05932120476363
"2013","mo","gmt","trd",1.03143168738646
"2013","ms","wht","trd",3.62876486365751
"2013","ms","trk","trn",0.683131925535653
"2013","ms","otr","trn",0.00637514274805833
"2013","ms","air","trn",0.00898130020997398
"2013","ms","pip","trn",0.106621083182283
"2013","ms","trn","trn",0.183310268299357
"2013","ms","wtt","trn",0.0436219059480476
"2013","ms","mvt","trd",0.325830188259303
"2013","ms","ott","trd",1.74375342264777
"2013","ms","fbt","trd",0.434959234725401
"2013","ms","gmt","trd",0.423507747602621
"2013","mt","wht","trd",1.7191105613097
"2013","mt","trk","trn",0.396266354687654
"2013","mt","otr","trn",0.00369804789229494
"2013","mt","air","trn",0.00520980935237538
"2013","mt","pip","trn",0.0618480067848729
"2013","mt","trn","trn",0.106333329010856
"2013","mt","wtt","trn",0.00554346073791649
"2013","mt","mvt","trd",0.154360543842325
"2013","mt","ott","trd",0.826095114405472
"2013","mt","fbt","trd",0.206059924588763
"2013","mt","gmt","trd",0.200634835558434
"2013","nc","wht","trd",18.330774890444
"2013","nc","trk","trn",3.19848422062748
"2013","nc","otr","trn",0.029848983368657
"2013","nc","air","trn",0.0420512435863618
"2013","nc","pip","trn",0.174582946388942
"2013","nc","trn","trn",0.656520329930348
"2013","nc","wtt","trn",0.204241629812754
"2013","nc","mvt","trd",1.6459374078794
"2013","nc","ott","trd",8.80860365881628
"2013","nc","fbt","trd",2.19720486662639
"2013","nc","gmt","trd",2.13935746110535
"2013","nd","wht","trd",1.93281357851904
"2013","nd","trk","trn",0.377150135155202
"2013","nd","otr","trn",0.00351965097690112
"2013","nd","air","trn",0.0049584838029713
"2013","nd","pip","trn",0.0588644073413216
"2013","nd","trn","trn",0.101203720511567
"2013","nd","wtt","trn",0.0240832072240416
"2013","nd","mvt","trd",0.173549137467187
"2013","nd","ott","trd",0.928787182282624
"2013","nd","fbt","trd",0.231675279762313
"2013","nd","gmt","trd",0.225575796704919
"2013","ne","wht","trd",4.33768199419274
"2013","ne","trk","trn",0.812380935616569
"2013","ne","otr","trn",0.00758132395334306
"2013","ne","air","trn",0.0106805681229301
"2013","ne","pip","trn",0.126793862318991
"2013","ne","trn","trn",0.217992691751871
"2013","ne","wtt","trn",0.00500380533945686
"2013","ne","mvt","trd",0.389484519906938
"2013","ne","ott","trd",2.08441387301888
"2013","ne","fbt","trd",0.519933065813079
"2013","ne","gmt","trd",0.506244411032304
"2013","nh","wht","trd",1.55500237527848
"2013","nh","trk","trn",0.240567351305812
"2013","nh","otr","trn",0.00224502932415915
"2013","nh","air","trn",0.0031627969972295
"2013","nh","pip","trn",0.0191566945714844
"2013","nh","trn","trn",0.00477929642546601
"2013","nh","wtt","trn",0.0115170279669499
"2013","nh","mvt","trd",0.139625116456284
"2013","nh","ott","trd",0.747235165682307
"2013","nh","fbt","trd",0.186389217422478
"2013","nh","gmt","trd",0.181482013361191
"2013","nj","wht","trd",15.2870940689765
"2013","nj","trk","trn",2.56072495528912
"2013","nj","otr","trn",0.0238972686215518
"2013","nj","air","trn",0.0336664686847862
"2013","nj","pip","trn",0.318862946096189
"2013","nj","trn","trn",0.338004102912179
"2013","nj","wtt","trn",0.163517029409586
"2013","nj","mvt","trd",1.37264246254078
"2013","nj","ott","trd",7.34600438625504
"2013","nj","fbt","trd",1.8323763008208
"2013","nj","gmt","trd",1.7841340014564
"2013","nm","wht","trd",1.82327832416375
"2013","nm","trk","trn",0.334669832641259
"2013","nm","otr","trn",0.00312321511673439
"2013","nm","air","trn",0.00439998501872978
"2013","nm","pip","trn",0.0522342152823044
"2013","nm","trn","trn",0.0898046402458295
"2013","nm","wtt","trn",0.0213705953673277
"2013","nm","mvt","trd",0.163713864615796
"2013","nm","ott","trd",0.876151510956678
"2013","nm","fbt","trd",0.218545916962595
"2013","nm","gmt","trd",0.21279210015856
"2013","nv","wht","trd",2.56573161524295
"2013","nv","trk","trn",0.406116720525642
"2013","nv","otr","trn",0.00378997375023011
"2013","nv","air","trn",0.00533931448815084
"2013","nv","pip","trn",0.063385420915481
"2013","nv","trn","trn",0.108976556676131
"2013","nv","wtt","trn",0.0259328904483684
"2013","nv","mvt","trd",0.230379439458869
"2013","nv","ott","trd",1.23292730550914
"2013","nv","fbt","trd",0.307539535298524
"2013","nv","gmt","trd",0.29944271898322
"2013","ny","wht","trd",34.8830896447182
"2013","ny","trk","trn",5.35347601930694
"2013","ny","otr","trn",0.0499598577458193
"2013","ny","air","trn",0.0703834405903237
"2013","ny","pip","trn",0.450758785684948
"2013","ny","trn","trn",0.777973110824268
"2013","ny","wtt","trn",0.341850261538022
"2013","ny","mvt","trd",3.13218521812645
"2013","ny","ott","trd",16.7625925751488
"2013","ny","fbt","trd",4.18123591547105
"2013","ny","gmt","trd",4.07115348608305
"2013","oh","wht","trd",21.1421426600401
"2013","oh","trk","trn",4.3495463248019
"2013","oh","otr","trn",0.0405909571392992
"2013","oh","air","trn",0.0571845347289308
"2013","oh","pip","trn",0.678863515474353
"2013","oh","trn","trn",1.16714864871047
"2013","oh","wtt","trn",0.184718895840719
"2013","oh","mvt","trd",1.89837274718941
"2013","oh","ott","trd",10.1595680653702
"2013","oh","fbt","trd",2.53418739912441
"2013","oh","gmt","trd",2.46746801015431
"2013","ok","wht","trd",5.96741748530243
"2013","ok","trk","trn",1.22374833655142
"2013","ok","otr","trn",0.0114202982492684
"2013","ok","air","trn",0.0160889145729889
"2013","ok","pip","trn",0.19099879292469
"2013","ok","trn","trn",0.328378205612678
"2013","ok","wtt","trn",0.00938073820946888
"2013","ok","mvt","trd",0.535819992673259
"2013","ok","ott","trd",2.86756101740803
"2013","ok","fbt","trd",0.715280113266412
"2013","ok","gmt","trd",0.696448415138605
"2013","or","wht","trd",5.06019685313993
"2013","or","trk","trn",0.828765756053191
"2013","or","otr","trn",0.00773423083015586
"2013","or","air","trn",0.0108959833095537
"2013","or","pip","trn",0.0624312995489799
"2013","or","trn","trn",0.222389362025946
"2013","or","wtt","trn",0.0529214643791788
"2013","or","mvt","trd",0.454359804296025
"2013","or","ott","trd",2.43160852616959
"2013","or","fbt","trd",0.60653677862809
"2013","or","gmt","trd",0.590568045111403
"2013","pa","wht","trd",19.4570224140915
"2013","pa","trk","trn",3.65165755039821
"2013","pa","otr","trn",0.0340781001159616
"2013","pa","air","trn",0.0480092226672443
"2013","pa","pip","trn",0.569939229716031
"2013","pa","trn","trn",0.979878556804372
"2013","pa","wtt","trn",0.222618756559363
"2013","pa","mvt","trd",1.74706422552797
"2013","pa","ott","trd",9.34980653304425
"2013","pa","fbt","trd",2.33220169871745
"2013","pa","gmt","trd",2.27080013372378
"2013","ri","wht","trd",1.66406219820916
"2013","ri","trk","trn",0.270126911405127
"2013","ri","otr","trn",0.00252088587273896
"2013","ri","air","trn",0.00355142366420682
"2013","ri","pip","trn",0.0272458609292553
"2013","ri","trn","trn",0.0107326186104542
"2013","ri","wtt","trn",0.017249158300004
"2013","ri","mvt","trd",0.14941769987576
"2013","ri","ott","trd",0.799642374926791
"2013","ri","fbt","trd",0.199461592983732
"2013","ri","gmt","trd",0.194210223013431
"2013","sc","wht","trd",5.75275451530232
"2013","sc","trk","trn",0.946598827554957
"2013","sc","otr","trn",0.00883387589604396
"2013","sc","air","trn",0.0124451631242592
"2013","sc","pip","trn",0.0897066128829764
"2013","sc","trn","trn",0.25400845512365
"2013","sc","wtt","trn",0.0604457843098996
"2013","sc","mvt","trd",0.516545203990221
"2013","sc","ott","trd",2.76440765732062
"2013","sc","fbt","trd",0.689549694056771
"2013","sc","gmt","trd",0.671395419330329
"2013","sd","wht","trd",2.1683476215363
"2013","sd","trk","trn",0.390015910358716
"2013","sd","otr","trn",0.00363971732195229
"2013","sd","air","trn",0.00512763325305181
"2013","sd","pip","trn",0.0362718926398287
"2013","sd","trn","trn",0.104656097155487
"2013","sd","wtt","trn",0.00163971525938901
"2013","sd","mvt","trd",0.194697959300861
"2013","sd","ott","trd",1.04196985161862
"2013","sd","fbt","trd",0.25990739480746
"2013","sd","gmt","trd",0.253064624388683
"2013","tn","wht","trd",9.0645469912486
"2013","tn","trk","trn",1.54938263805309
"2013","tn","otr","trn",0.0144591917310943
"2013","tn","air","trn",0.0203701072842775
"2013","tn","pip","trn",0.209799200891802
"2013","tn","trn","trn",0.415758269322833
"2013","tn","wtt","trn",0.0989370005825654
"2013","tn","mvt","trd",0.813914145340058
"2013","tn","ott","trd",4.35584432572182
"2013","tn","fbt","trd",1.08651526637413
"2013","tn","gmt","trd",1.05790979122094
"2013","tx","wht","trd",89.964048134742
"2013","tx","trk","trn",21.7867793653034
"2013","tx","otr","trn",0.203319188113412
"2013","tx","air","trn",0.286436043718534
"2013","tx","pip","trn",3.40041202606747
"2013","tx","trn","trn",5.84622123713676
"2013","tx","wtt","trn",1.39121127978161
"2013","tx","mvt","trd",8.07795595517501
"2013","tx","ott","trd",43.2309953233197
"2013","tx","fbt","trd",10.7834745429181
"2013","tx","gmt","trd",10.4995701904907
"2013","ut","wht","trd",3.62774416063458
"2013","ut","trk","trn",0.776134910765812
"2013","ut","otr","trn",0.00724306779251138
"2013","ut","air","trn",0.0102040328909578
"2013","ut","pip","trn",0.12113669671718
"2013","ut","trn","trn",0.208266505210424
"2013","ut","wtt","trn",0.00820275617788316
"2013","ut","mvt","trd",0.325738538381008
"2013","ut","ott","trd",1.74326293774268
"2013","ut","fbt","trd",0.434836888907357
"2013","ut","gmt","trd",0.42338862287163
"2013","va","wht","trd",13.9204039507268
"2013","va","trk","trn",2.54571798570929
"2013","va","otr","trn",0.023757220162812
"2013","va","air","trn",0.0334691684357417
"2013","va","pip","trn",0.228435712653515
"2013","va","trn","trn",0.683112923772309
"2013","va","wtt","trn",0.162558748013114
"2013","va","mvt","trd",1.24992607962459
"2013","va","ott","trd",6.68926010522858
"2013","va","fbt","trd",1.66855899375465
"2013","va","gmt","trd",1.6246296314027
"2013","vt","wht","trd",0.643766133355241
"2013","vt","trk","trn",0.107960182014186
"2013","vt","otr","trn",0.001007509012124
"2013","vt","air","trn",0.00141937855507564
"2013","vt","pip","trn",0.00920174107529393
"2013","vt","trn","trn",0.0227838449757359
"2013","vt","wtt","trn",0.00689387910287485
"2013","vt","mvt","trd",0.0578043627259668
"2013","vt","ott","trd",0.309353027986349
"2013","vt","fbt","trd",0.0771645546700141
"2013","vt","gmt","trd",0.0751329874940774
"2013","wa","wht","trd",17.0158795457316
"2013","wa","trk","trn",2.97363606105081
"2013","wa","otr","trn",0.0277506491225807
"2013","wa","air","trn",0.0390951105945758
"2013","wa","pip","trn",0.147621074661942
"2013","wa","trn","trn",0.797939612833126
"2013","wa","wtt","trn",0.189883780467688
"2013","wa","mvt","trd",1.52787172608234
"2013","wa","ott","trd",8.17674864921534
"2013","wa","fbt","trd",2.03959590204232
"2013","wa","gmt","trd",1.9858979820001
"2013","wi","wht","trd",11.8447009440355
"2013","wi","trk","trn",2.13759850625476
"2013","wi","otr","trn",0.0199485562100247
"2013","wi","air","trn",0.0281035231928477
"2013","wi","pip","trn",0.245553509732932
"2013","wi","trn","trn",0.573598950730658
"2013","wi","wtt","trn",0.0267034341891974
"2013","wi","mvt","trd",1.06354676686885
"2013","wi","ott","trd",5.6918093586762
"2013","wi","fbt","trd",1.41975637764971
"2013","wi","gmt","trd",1.38237742215655
"2013","wv","wht","trd",1.22641079544555
"2013","wv","trk","trn",0.2579270059606
"2013","wv","otr","trn",0.00240703357596526
"2013","wv","air","trn",0.00339102856446868
"2013","wv","pip","trn",0.0402564361721476
"2013","wv","trn","trn",0.069211622084876
"2013","wv","wtt","trn",0.0164701241076568
"2013","wv","mvt","trd",0.110120571427849
"2013","wv","ott","trd",0.589334967263449
"2013","wv","fbt","trd",0.147002829086122
"2013","wv","gmt","trd",0.143132579026125
"2013","wy","wht","trd",0.698972202105424
"2013","wy","trk","trn",0.196735310385033
"2013","wy","otr","trn",0.00183597873325083
"2013","wy","air","trn",0.00258652658208722
"2013","wy","pip","trn",0.0307058287123782
"2013","wy","trn","trn",0.0527915636534768
"2013","wy","wtt","trn",0.00743195482545206
"2013","wy","mvt","trd",0.062761367230193
"2013","wy","ott","trd",0.335881550762286
"2013","wy","fbt","trd",0.0837817895468904
"2013","wy","gmt","trd",0.081576005630783
"2014","ak","wht","trd",1.81094735170715
"2014","ak","trk","trn",0.588432967720683
"2014","ak","otr","trn",0.00583424034594595
"2014","ak","air","trn",0.00711839415330272
"2014","ak","pip","trn",0.09174526312932
"2014","ak","trn","trn",0.000647998265711445
"2014","ak","wtt","trn",0.0404378099315832
"2014","ak","mvt","trd",0.221483086548755
"2014","ak","ott","trd",1.14935775430221
"2014","ak","fbt","trd",0.283327138119376
"2014","ak","gmt","trd",0.272952079530269
"2014","al","wht","trd",7.71601889317883
"2014","al","trk","trn",1.61558973447276
"2014","al","otr","trn",0.0160183730831194
"2014","al","air","trn",0.0195441199777674
"2014","al","pip","trn",0.240919266225569
"2014","al","trn","trn",0.426407635484856
"2014","al","wtt","trn",0.111025238546861
"2014","al","mvt","trd",0.716469122838259
"2014","al","ott","trd",3.71802359667307
"2014","al","fbt","trd",0.916526626424713
"2014","al","gmt","trd",0.882964654526257
"2014","ar","wht","trd",4.69341116663357
"2014","ar","trk","trn",1.03723437375366
"2014","ar","otr","trn",0.0102840509684496
"2014","ar","air","trn",0.0125476367007999
"2014","ar","pip","trn",0.161719933734195
"2014","ar","trn","trn",0.273760502012753
"2014","ar","wtt","trn",0.0119829971945801
"2014","ar","mvt","trd",0.435805592006773
"2014","ar","ott","trd",2.26155660166397
"2014","ar","fbt","trd",0.557494267773437
"2014","ar","gmt","trd",0.537079577780686
"2014","az","wht","trd",8.01460440092284
"2014","az","trk","trn",1.36273745627294
"2014","az","otr","trn",0.0135113739108059
"2014","az","air","trn",0.01648531417061
"2014","az","pip","trn",0.198260878304323
"2014","az","trn","trn",0.35967154539121
"2014","az","wtt","trn",0.0254954718773376
"2014","az","mvt","trd",0.744194210060983
"2014","az","ott","trd",3.86189934124884
"2014","az","fbt","trd",0.951993305796617
"2014","az","gmt","trd",0.917132591818998
"2014","ca","wht","trd",121.672951805231
"2014","ca","trk","trn",21.8944790080993
"2014","ca","otr","trn",0.217081060698071
"2014","ca","air","trn",0.264861997730289
"2014","ca","pip","trn",1.84921585601275
"2014","ca","trn","trn",2.62570631525208
"2014","ca","wtt","trn",1.50461450878602
"2014","ca","mvt","trd",11.2979133747457
"2014","ca","ott","trd",58.6290562726113
"2014","ca","fbt","trd",14.4525955144781
"2014","ca","gmt","trd",13.9233609123053
"2014","co","wht","trd",8.55162880242989
"2014","co","trk","trn",1.59888511505457
"2014","co","otr","trn",0.0158527488405642
"2014","co","air","trn",0.0193420407746592
"2014","co","pip","trn",0.249289458003082
"2014","co","trn","trn",0.421998733202428
"2014","co","wtt","trn",0.0320970296825086
"2014","co","mvt","trd",0.794059484785834
"2014","co","ott","trd",4.12066871758585
"2014","co","fbt","trd",1.01578231018282
"2014","co","gmt","trd",0.978585728690918
"2014","ct","wht","trd",12.0506679719504
"2014","ct","trk","trn",1.43738491599249
"2014","ct","otr","trn",0.0198802771061759
"2014","ct","air","trn",0.0242560539037402
"2014","ct","pip","trn",0.312623605823387
"2014","ct","trn","trn",0.0411962947411909
"2014","ct","wtt","trn",0.137792552129836
"2014","ct","mvt","trd",1.11896194540309
"2014","ct","ott","trd",5.80670790153099
"2014","ct","fbt","trd",1.43140630102136
"2014","ct","gmt","trd",1.37899012819553
"2014","dc","wht","trd",0.538900882284739
"2014","dc","trk","trn",0.0295909848609737
"2014","dc","otr","trn",0.000852377903529782
"2014","dc","air","trn",0.00103999175987102
"2014","dc","pip","trn",0.0134039104335662
"2014","dc","trn","trn",0.0226902223151924
"2014","dc","wtt","trn",0.00590793207152834
"2014","dc","mvt","trd",0.0500395149069216
"2014","dc","ott","trd",0.259673573165285
"2014","dc","fbt","trd",0.0640118971266865
"2014","dc","gmt","trd",0.0616678675801437
"2014","de","wht","trd",1.28876956267501
"2014","de","trk","trn",0.245536712235573
"2014","de","otr","trn",0.00243446623747922
"2014","de","air","trn",0.00297030790706569
"2014","de","pip","trn",0.0169969535857366
